amc,folio,pan,scheme,advisor,rta,amfi,date,description,amount,units,nav,balance,type,dividend
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,09-Jul-2025,Purchase - SIP,5000.0,112.5,44.4445,20808.601,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,08-Aug-2025,Purchase - SIP,5000.0,114.543,43.6516,20923.145,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,07-Sep-2025,Purchase - SIP,5000.0,116.358,42.9708,21039.503,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,07-Oct-2025,Purchase - SIP,5000.0,115.092,43.4437,21154.594,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,06-Nov-2025,Purchase - SIP,5000.0,115.812,43.1735,21270.406,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,06-Nov-2025,STAMP DUTY,2.5,0.0,,21270.406,STAMP_DUTY,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,06-Dec-2025,Purchase - SIP,5000.0,115.367,43.3401,21385.773,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,05-Jan-2026,Purchase - SIP,5000.0,117.267,42.6378,21503.039,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,04-Feb-2026,Purchase - SIP,5000.0,116.4,42.9553,21619.439,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,04-Feb-2026,STT TAX,2.5,0.0,,21619.439,STT_TAX,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,06-Mar-2026,Purchase - SIP,5000.0,113.065,44.2224,21732.504,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,06-Mar-2026,STT TAX,2.5,0.0,,21732.504,STT_TAX,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,05-Apr-2026,Purchase - SIP,5000.0,114.496,43.6696,21847.0,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,05-Apr-2026,STT TAX,2.5,0.0,,21847.0,STT_TAX,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,05-May-2026,Purchase - SIP,5000.0,115.166,43.4157,21962.166,PURCHASE_SIP,
HDFC Mutual Fund,BBBB9990,BBBBB2222B,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,04-Jun-2026,Purchase - SIP,5000.0,112.567,44.418,22074.733,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Apr-2010,Purchase - SIP,5000.0,249.437,20.0452,249.437,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Apr-2010,Redemption,-1000.0,-49.887,20.0452,199.549,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-May-2010,Purchase - SIP,5000.0,242.688,20.6026,442.237,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-May-2010,Dividend Paid,221.12,0.0,,442.237,DIVIDEND_PAYOUT,221.12
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Jun-2010,Purchase - SIP,5000.0,242.239,20.6408,684.476,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Jul-2010,Purchase - SIP,5000.0,237.626,21.0415,922.102,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Jul-2010,STAMP DUTY,2.5,0.0,,922.102,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Aug-2010,Purchase - SIP,5000.0,234.317,21.3387,1156.418,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Sep-2010,Purchase - SIP,5000.0,231.878,21.5631,1388.296,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Oct-2010,Purchase - SIP,5000.0,235.773,21.2068,1624.069,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Oct-2010,STAMP DUTY,2.5,0.0,,1624.069,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Nov-2010,Purchase - SIP,5000.0,230.623,21.6804,1854.693,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Dec-2010,Purchase - SIP,5000.0,232.69,21.4879,2087.382,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Jan-2011,Purchase - SIP,5000.0,236.291,21.1603,2323.673,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Feb-2011,Purchase - SIP,5000.0,237.588,21.0448,2561.261,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Feb-2011,Redemption,-10780.26,-512.252,21.0448,2049.009,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Mar-2011,Purchase - SIP,5000.0,235.542,21.2276,2284.551,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Mar-2011,STAMP DUTY,2.5,0.0,,2284.551,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Apr-2011,Purchase - SIP,5000.0,234.152,21.3537,2518.703,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Apr-2011,STAMP DUTY,2.5,0.0,,2518.703,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-May-2011,Purchase - SIP,5000.0,229.676,21.7698,2748.378,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Jun-2011,Purchase - SIP,5000.0,225.939,22.1299,2974.317,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Jul-2011,Purchase - SIP,5000.0,229.775,21.7604,3204.092,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Jul-2011,Redemption,-13944.48,-640.818,21.7604,2563.274,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,16-Aug-2011,Purchase - SIP,5000.0,234.254,21.3444,2797.528,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Sep-2011,Purchase - SIP,5000.0,231.48,21.6001,3029.008,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Oct-2011,Purchase - SIP,5000.0,230.96,21.6488,3259.968,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Nov-2011,Purchase - SIP,5000.0,225.841,22.1394,3485.809,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Dec-2011,Purchase - SIP,5000.0,224.867,22.2354,3710.676,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Jan-2012,Purchase - SIP,5000.0,228.256,21.9052,3938.932,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Feb-2012,Purchase - SIP,5000.0,222.294,22.4928,4161.225,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Mar-2012,Purchase - SIP,5000.0,225.555,22.1676,4386.78,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Apr-2012,Purchase - SIP,5000.0,222.864,22.4352,4609.645,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Apr-2012,STT TAX,2.5,0.0,,4609.645,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-May-2012,Purchase - SIP,5000.0,226.353,22.0894,4835.998,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-May-2012,STAMP DUTY,2.5,0.0,,4835.998,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Jun-2012,Purchase - SIP,5000.0,225.11,22.2113,5061.108,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Jul-2012,Purchase - SIP,5000.0,219.211,22.809,5280.32,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Jul-2012,STT TAX,2.5,0.0,,5280.32,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-Aug-2012,Purchase - SIP,5000.0,221.752,22.5477,5502.072,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Sep-2012,Purchase - SIP,5000.0,218.912,22.8402,5720.984,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Sep-2012,STT TAX,2.5,0.0,,5720.984,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Oct-2012,Purchase - SIP,5000.0,216.373,23.1083,5937.356,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Nov-2012,Purchase - SIP,5000.0,219.087,22.822,6156.443,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Dec-2012,Purchase - SIP,5000.0,222.583,22.4635,6379.026,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Jan-2013,Purchase - SIP,5000.0,216.499,23.0947,6595.525,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Feb-2013,Purchase - SIP,5000.0,217.0,23.0415,6812.526,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Mar-2013,Purchase - SIP,5000.0,215.138,23.2409,7027.664,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Mar-2013,STT TAX,2.5,0.0,,7027.664,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Apr-2013,Purchase - SIP,5000.0,214.014,23.3629,7241.678,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-May-2013,Purchase - SIP,5000.0,216.933,23.0486,7458.611,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Jun-2013,Purchase - SIP,5000.0,211.874,23.599,7670.484,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Jul-2013,Purchase - SIP,5000.0,214.92,23.2645,7885.404,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Aug-2013,Purchase - SIP,5000.0,209.262,23.8935,8094.666,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Sep-2013,Purchase - SIP,5000.0,204.183,24.4879,8298.849,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Oct-2013,Purchase - SIP,5000.0,199.811,25.0237,8498.66,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Oct-2013,Redemption,-42533.5,-1699.732,25.0237,6798.928,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Nov-2013,Purchase - SIP,5000.0,203.519,24.5677,7002.447,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Dec-2013,Purchase - SIP,5000.0,199.229,25.0967,7201.677,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Jan-2014,Purchase - SIP,5000.0,198.291,25.2155,7399.967,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Feb-2014,Purchase - SIP,5000.0,194.423,25.7172,7594.39,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Mar-2014,Purchase - SIP,5000.0,195.411,25.5871,7789.801,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Mar-2014,Redemption,-39863.69,-1557.96,25.5871,6231.841,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Apr-2014,Purchase - SIP,5000.0,196.843,25.401,6428.683,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Apr-2014,Dividend Paid,3214.34,0.0,,6428.683,DIVIDEND_PAYOUT,3214.34
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-May-2014,Purchase - SIP,5000.0,197.786,25.2798,6626.47,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Jun-2014,Purchase - SIP,5000.0,193.681,25.8156,6820.151,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Jul-2014,Purchase - SIP,5000.0,192.999,25.9069,7013.15,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Jul-2014,STAMP DUTY,2.5,0.0,,7013.15,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,31-Jul-2014,Purchase - SIP,5000.0,187.785,26.6261,7200.935,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Aug-2014,Purchase - SIP,5000.0,184.406,27.1141,7385.341,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Sep-2014,Purchase - SIP,5000.0,180.123,27.7589,7565.464,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Sep-2014,STT TAX,2.5,0.0,,7565.464,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Oct-2014,Purchase - SIP,5000.0,177.847,28.114,7743.311,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Nov-2014,Purchase - SIP,5000.0,179.449,27.863,7922.761,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Dec-2014,Purchase - SIP,5000.0,182.555,27.3891,8105.315,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Dec-2014,STAMP DUTY,2.5,0.0,,8105.315,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Jan-2015,Purchase - SIP,5000.0,182.089,27.4591,8287.404,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Feb-2015,Purchase - SIP,5000.0,183.672,27.2225,8471.076,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Mar-2015,Purchase - SIP,5000.0,178.481,28.0143,8649.557,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Mar-2015,STAMP DUTY,2.5,0.0,,8649.557,STAMP_DUTY,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Apr-2015,Purchase - SIP,5000.0,182.075,27.4612,8831.632,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-May-2015,Purchase - SIP,5000.0,177.435,28.1794,9009.066,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jun-2015,Purchase - SIP,5000.0,172.518,28.9824,9181.584,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jul-2015,Purchase - SIP,5000.0,168.598,29.6563,9350.183,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Aug-2015,Purchase - SIP,5000.0,168.879,29.6071,9519.061,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Sep-2015,Purchase - SIP,5000.0,168.62,29.6524,9687.682,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Oct-2015,Purchase - SIP,5000.0,171.986,29.0721,9859.668,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Oct-2015,Dividend Paid,4929.83,0.0,,9859.668,DIVIDEND_PAYOUT,4929.83
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Nov-2015,Purchase - SIP,5000.0,168.653,29.6467,10028.321,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Nov-2015,STT TAX,2.5,0.0,,10028.321,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Dec-2015,Purchase - SIP,5000.0,167.72,29.8117,10196.041,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Jan-2016,Purchase - SIP,5000.0,164.774,30.3447,10360.814,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Feb-2016,Purchase - SIP,5000.0,165.98,30.1241,10526.795,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Feb-2016,STT TAX,2.5,0.0,,10526.795,STT_TAX,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Mar-2016,Purchase - SIP,5000.0,165.752,30.1655,10692.547,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Mar-2016,Dividend Paid,5346.27,0.0,,10692.547,DIVIDEND_PAYOUT,5346.27
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Apr-2016,Purchase - SIP,5000.0,165.865,30.1449,10858.412,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-May-2016,Purchase - SIP,5000.0,161.65,30.931,11020.063,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Jun-2016,Purchase - SIP,5000.0,164.113,30.4668,11184.176,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Jul-2016,Purchase - SIP,5000.0,166.951,29.9489,11351.127,PURCHASE_SIP,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Jul-2016,Redemption,-67990.82,-2270.225,29.9489,9080.901,REDEMPTION,
Parag Parikh Mutual Fund,BBBB9991,BBBBB2222B,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Aug-2016,Purchase - SIP,5000.0,168.765,29.627,9249.666,PURCHASE_SIP,
